"year","unitid","inst_name","state_name","level_of_study","enrollment_fall"
"2007","204796","Ohio State University-Main Campus","Ohio","First professional","3262"
"2007","204802","Ohio University-Eastern Campus","Ohio","Undergraduate","751"
"2007","204820","Ohio University-Chillicothe Campus","Ohio","Undergraduate","1836"
"2007","204839","Ohio University-Southern Campus","Ohio","Undergraduate","1699"
"2007","204848","Ohio University-Lancaster Campus","Ohio","Undergraduate","1728"
"2007","204857","Ohio University-Main Campus","Ohio","Undergraduate","17384"
"2007","204857","Ohio University-Main Campus","Ohio","Graduate","3268"
"2007","204857","Ohio University-Main Campus","Ohio","First professional","437"
"2007","204866","Ohio University-Zanesville Campus","Ohio","Undergraduate","1805"
"2007","205443","Shawnee State University","Ohio","Undergraduate","3674"
"2007","205443","Shawnee State University","Ohio","Graduate","25"
"2007","206084","University of Toledo-Main Campus","Ohio","Undergraduate","16527"
"2007","206084","University of Toledo-Main Campus","Ohio","Graduate","2505"
"2007","206084","University of Toledo-Main Campus","Ohio","First professional","735"
"2007","206604","Wright State University-Main Campus","Ohio","Undergraduate","12279"
"2007","206604","Wright State University-Main Campus","Ohio","Graduate","3336"
"2007","206604","Wright State University-Main Campus","Ohio","First professional","536"
"2007","206695","Youngstown State University","Ohio","Undergraduate","12301"
"2007","206695","Youngstown State University","Ohio","Graduate","1294"
"2007","222831","Angelo State University","Texas","Undergraduate","5809"
"2007","222831","Angelo State University","Texas","Graduate","430"
"2007","223214","Texas A&M Health Science Center","Texas","Undergraduate","58"
"2007","223214","Texas A&M Health Science Center","Texas","Graduate","408"
"2007","223214","Texas A&M Health Science Center","Texas","First professional","966"
"2007","223506","Brazosport College","Texas","Undergraduate","3753"
"2007","224147","Texas A & M University-Corpus Christi","Texas","Undergraduate","6889"
"2007","224147","Texas A & M University-Corpus Christi","Texas","Graduate","1674"
"2007","224545","Texas A & M University-Texarkana","Texas","Undergraduate","1012"
"2007","224545","Texas A & M University-Texarkana","Texas","Graduate","644"
"2007","224554","Texas A & M University-Commerce","Texas","Undergraduate","5076"
"2007","224554","Texas A & M University-Commerce","Texas","Graduate","3737"
"2007","225414","University of Houston-Clear Lake","Texas","Undergraduate","4282"
"2007","225414","University of Houston-Clear Lake","Texas","Graduate","3240"
"2007","225432","University of Houston-Downtown","Texas","Undergraduate","11670"
"2007","225432","University of Houston-Downtown","Texas","Graduate","123"
"2007","225502","University of Houston-Victoria","Texas","Undergraduate","1409"
"2007","225502","University of Houston-Victoria","Texas","Graduate","1375"
"2007","225511","University of Houston","Texas","Undergraduate","27572"
"2007","225511","University of Houston","Texas","Graduate","5231"
"2007","225511","University of Houston","Texas","First professional","1860"
"2007","226091","Lamar University","Texas","Undergraduate","8801"
"2007","226091","Lamar University","Texas","Graduate","1412"
"2007","226152","Texas A & M International University","Texas","Undergraduate","4119"
"2007","226152","Texas A & M International University","Texas","Graduate","1060"
"2007","226806","Midland College","Texas","Undergraduate","5730"
"2007","226833","Midwestern State University","Texas","Undergraduate","5350"
"2007","226833","Midwestern State University","Texas","Graduate","677"
"2007","227216","University of North Texas","Texas","Undergraduate","27820"
"2007","227216","University of North Texas","Texas","Graduate","6890"
"2007","227368","The University of Texas-Pan American","Texas","Undergraduate","15014"
"2007","227368","The University of Texas-Pan American","Texas","Graduate","2421"
"2007","227377","The University of Texas at Brownsville","Texas","Undergraduate","16378"
"2007","227377","The University of Texas at Brownsville","Texas","Graduate","837"
"2007","227526","Prairie View A & M University","Texas","Undergraduate","6118"
"2007","227526","Prairie View A & M University","Texas","Graduate","2264"
"2007","227881","Sam Houston State University","Texas","Undergraduate","14160"
"2007","227881","Sam Houston State University","Texas","Graduate","2336"
"2007","228431","Stephen F Austin State University","Texas","Undergraduate","10145"
"2007","228431","Stephen F Austin State University","Texas","Graduate","1462"
"2007","228459","Texas State University-San Marcos","Texas","Undergraduate","24038"
"2007","228459","Texas State University-San Marcos","Texas","Graduate","4083"
"2007","228501","Sul Ross State University","Texas","Undergraduate","1935"
"2007","228501","Sul Ross State University","Texas","Graduate","782"
"2007","228529","Tarleton State University","Texas","Undergraduate","7804"
"2007","228529","Tarleton State University","Texas","Graduate","1656"
"2007","228635","University of Texas Southwestern Medical Center at Dallas","Texas","Undergraduate","119"
"2007","228635","University of Texas Southwestern Medical Center at Dallas","Texas","Graduate","1225"
"2007","228635","University of Texas Southwestern Medical Center at Dallas","Texas","First professional","909"
"2007","228644","The University of Texas Health Science Center at San Antonio","Texas","Undergraduate","695"
"2007","228644","The University of Texas Health Science Center at San Antonio","Texas","Graduate","933"
"2007","228644","The University of Texas Health Science Center at San Antonio","Texas","First professional","1240"
"2007","228653","The University of Texas Medical Branch","Texas","Undergraduate","562"
"2007","228653","The University of Texas Medical Branch","Texas","Graduate","978"
"2007","228653","The University of Texas Medical Branch","Texas","First professional","882"
"2007","228705","Texas A & M University-Kingsville","Texas","Undergraduate","5027"
"2007","228705","Texas A & M University-Kingsville","Texas","Graduate","1540"
"2007","228714","Texas A & M University at Galveston","Texas","Undergraduate","1565"
"2007","228714","Texas A & M University at Galveston","Texas","Graduate","49"
"2007","228723","Texas A & M University","Texas","Undergraduate","37357"
"2007","228723","Texas A & M University","Texas","Graduate","8680"
"2007","228723","Texas A & M University","Texas","First professional","505"
"2007","228769","The University of Texas at Arlington","Texas","Undergraduate","18811"
"2007","228769","The University of Texas at Arlington","Texas","Graduate","6078"
"2007","228778","The University of Texas at Austin","Texas","Undergraduate","37459"
"2007","228778","The University of Texas at Austin","Texas","Graduate","10941"
"2007","228778","The University of Texas at Austin","Texas","First professional","1770"
"2007","228787","The University of Texas at Dallas","Texas","Undergraduate","9266"
"2007","228787","The University of Texas at Dallas","Texas","Graduate","5290"
"2007","228796","The University of Texas at El Paso","Texas","Undergraduate","16769"
"2007","228796","The University of Texas at El Paso","Texas","Graduate","3385"
"2007","228802","The University of Texas at Tyler","Texas","Undergraduate","5078"
"2007","228802","The University of Texas at Tyler","Texas","Graduate","1059"
"2007","228909","University of North Texas Health Science Center","Texas","Graduate","560"
"2007","228909","University of North Texas Health Science Center","Texas","First professional","593"
"2007","229018","The University of Texas of the Permian Basin","Texas","Undergraduate","2754"
"2007","229018","The University of Texas of the Permian Basin","Texas","Graduate","805"
"2007","229027","The University of Texas at San Antonio","Texas","Undergraduate","24705"
"2007","229027","The University of Texas at San Antonio","Texas","Graduate","3828"
"2007","229063","Texas Southern University","Texas","Undergraduate","7572"
"2007","229063","Texas Southern University","Texas","Graduate","881"
"2007","229063","Texas Southern University","Texas","First professional","1087"
"2007","229115","Texas Tech University","Texas","Undergraduate","23021"
"2007","229115","Texas Tech University","Texas","Graduate","4546"
"2007","229115","Texas Tech University","Texas","First professional","693"
"2007","229179","Texas Woman's University","Texas","Undergraduate","7015"
"2007","229179","Texas Woman's University","Texas","Graduate","5153"
"2007","229300","The University of Texas Health Science Center at Houston","Texas","Undergraduate","454"
"2007","229300","The University of Texas Health Science Center at Houston","Texas","Graduate","2144"
"2007","229300","The University of Texas Health Science Center at Houston","Texas","First professional","1176"
"2007","229337","Texas Tech University Health Sciences Center","Texas","Undergraduate","608"
"2007","229337","Texas Tech University Health Sciences Center","Texas","Graduate","1035"
"2007","229337","Texas Tech University Health Sciences Center","Texas","First professional","973"
"2007","229814","West Texas A & M University","Texas","Undergraduate","5980"
"2007","229814","West Texas A & M University","Texas","Graduate","1522"
"2007","262129","New College of Florida","Florida","Undergraduate","767"
"2007","407009","Arizona State University at the West Campus","Arizona","Undergraduate","7271"
"2007","407009","Arizona State University at the West Campus","Arizona","Graduate","1393"
"2007","409315","South Texas College","Texas","Undergraduate","19827"
"2007","416801","The University of Texas M.D.  Anderson Cancer Center","Texas","Undergraduate","139"
"2007","420574","Arizona State University at the Polytechnic Campus","Arizona","Undergraduate","7813"
"2007","420574","Arizona State University at the Polytechnic Campus","Arizona","Graduate","939"
"2007","433660","Florida Gulf Coast University","Florida","Undergraduate","8199"
"2007","433660","Florida Gulf Coast University","Florida","Graduate","1140"
"2007","448886","Arizona State University at the Downtown Phoenix Campus","Arizona","Undergraduate","5354"
"2007","448886","Arizona State University at the Downtown Phoenix Campus","Arizona","Graduate","1241"
