"year","unitid","inst_name","state_name","years_after_entry","earnings_mean","earnings_sd"
"2005","227216","University of North Texas","Texas","8","43600","28700"
"2005","227368","The University of Texas-Pan American","Texas","6","33600","28300"
"2005","227368","The University of Texas-Pan American","Texas","8","38000","25400"
"2005","227377","The University of Texas at Brownsville","Texas","6","29800","23200"
"2005","227377","The University of Texas at Brownsville","Texas","8","34600","30400"
"2005","227526","Prairie View A & M University","Texas","6","30200","22300"
"2005","227526","Prairie View A & M University","Texas","8","35500","23300"
"2005","227881","Sam Houston State University","Texas","6","37100","21500"
"2005","227881","Sam Houston State University","Texas","8","41700","30900"
"2005","228431","Stephen F Austin State University","Texas","6","35200","20500"
"2005","228431","Stephen F Austin State University","Texas","8","42100","32500"
"2005","228459","Texas State University-San Marcos","Texas","6","39400","24400"
"2005","228459","Texas State University-San Marcos","Texas","8","43600","25000"
"2005","228501","Sul Ross State University","Texas","6","31500","19300"
"2005","228501","Sul Ross State University","Texas","8","34600","22100"
"2005","228529","Tarleton State University","Texas","6","37300","22800"
"2005","228529","Tarleton State University","Texas","8","41100","25200"
"2005","228635","University of Texas Southwestern Medical Center at Dallas","Texas","6","63400","32600"
"2005","228635","University of Texas Southwestern Medical Center at Dallas","Texas","8","77700","44300"
"2005","228644","The University of Texas Health Science-San Antonio","Texas","6","67800","40900"
"2005","228644","The University of Texas Health Science-San Antonio","Texas","8","67800","60400"
"2005","228653","The University of Texas Medical Branch","Texas","6","67900","30100"
"2005","228653","The University of Texas Medical Branch","Texas","8","72900","35200"
"2005","228705","Texas A & M University-Kingsville","Texas","6","32700","23300"
"2005","228705","Texas A & M University-Kingsville","Texas","8","38000","34400"
"2005","228714","Texas A & M University at Galveston","Texas","6","48500","32000"
"2005","228714","Texas A & M University at Galveston","Texas","8","57900","45100"
"2005","228723","Texas A & M University","Texas","6","48500","32000"
"2005","228723","Texas A & M University","Texas","8","57900","45100"
"2005","228769","The University of Texas at Arlington","Texas","6","42900","26100"
"2005","228769","The University of Texas at Arlington","Texas","8","48900","35600"
"2005","228778","The University of Texas at Austin","Texas","6","46300","34200"
"2005","228778","The University of Texas at Austin","Texas","8","55100","43700"
"2005","228787","The University of Texas at Dallas","Texas","6","46500","27800"
"2005","228787","The University of Texas at Dallas","Texas","8","52600","34800"
"2005","228796","The University of Texas at El Paso","Texas","6","34700","23000"
"2005","228796","The University of Texas at El Paso","Texas","8","39800","24800"
"2005","228802","The University of Texas at Tyler","Texas","6","42000","24100"
"2005","228802","The University of Texas at Tyler","Texas","8","46200","36200"
"2005","228909","University of North Texas Health Science Center at Fort Worth","Texas","6","Suppressed data","Suppressed data"
"2005","228909","University of North Texas Health Science Center at Fort Worth","Texas","8","Suppressed data","Suppressed data"
"2005","229018","The University of Texas of the Permian Basin","Texas","6","38200","23800"
"2005","229018","The University of Texas of the Permian Basin","Texas","8","39800","22800"
"2005","229027","The University of Texas at San Antonio","Texas","6","38000","22200"
"2005","229027","The University of Texas at San Antonio","Texas","8","43900","27400"
"2005","229063","Texas Southern University","Texas","6","31800","37600"
"2005","229063","Texas Southern University","Texas","8","37400","34900"
"2005","229115","Texas Tech University","Texas","6","41000","23900"
"2005","229115","Texas Tech University","Texas","8","47500","30600"
"2005","229179","Texas Woman's University","Texas","6","41900","24300"
"2005","229179","Texas Woman's University","Texas","8","44600","26200"
"2005","229300","The University of Texas Health Science Center at Houston","Texas","6","69700","41200"
"2005","229300","The University of Texas Health Science Center at Houston","Texas","8","70700","49300"
"2005","229337","Texas Tech University Health Sciences Center","Texas","6","68300","44300"
"2005","229337","Texas Tech University Health Sciences Center","Texas","8","68300","42000"
"2005","229814","West Texas A & M University","Texas","6","35700","21000"
"2005","229814","West Texas A & M University","Texas","8","40200","32400"
"2005","380368","Fond du Lac Tribal and Community College","Minnesota","6","26000","18500"
"2005","380368","Fond du Lac Tribal and Community College","Minnesota","8","30800","20600"
"2005","407009","Arizona State University at the West Campus","Arizona","6","46300","37700"
"2005","407009","Arizona State University at the West Campus","Arizona","8","51600","42300"
"2005","409315","South Texas College","Texas","6","27900","21300"
"2005","409315","South Texas College","Texas","8","31700","26300"
"2005","416801","The University of Texas M.D.  Anderson Cancer Center","Texas","6","Suppressed data","Suppressed data"
"2005","416801","The University of Texas M.D.  Anderson Cancer Center","Texas","8","Suppressed data","Suppressed data"
"2005","420574","Arizona State University East","Arizona","6","46300","37700"
"2005","420574","Arizona State University East","Arizona","8","51600","42300"
"2005","433660","Florida Gulf Coast University","Florida","6","44900","50400"
"2005","433660","Florida Gulf Coast University","Florida","8","46900","33300"
"2004","104151","ARIZONA STATE UNIVERSITY AT THE TEMPE CAMPUS","Arizona","7","48300","40000"
"2004","104179","UNIVERSITY OF ARIZONA","Arizona","7","45000","33400"
"2004","105330","NORTHERN ARIZONA UNIVERSITY","Arizona","7","40200","24300"
"2004","132903","UNIVERSITY OF CENTRAL FLORIDA","Florida","7","43100","27700"
"2004","133021","CHIPOLA COLLEGE","Florida","7","28000","17500"
"2004","133650","FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY","Florida","7","42400","31900"
"2004","133669","FLORIDA ATLANTIC UNIVERSITY-BOCA RATON","Florida","7","44700","29600"
"2004","133951","FLORIDA INTERNATIONAL UNIVERSITY","Florida","7","44900","32100"
"2004","134097","FLORIDA STATE UNIVERSITY","Florida","7","44200","34800"
"2004","134130","UNIVERSITY OF FLORIDA","Florida","7","51400","42600"
"2004","135717","MIAMI DADE COLLEGE","Florida","7","34900","25100"
"2004","136172","UNIVERSITY OF NORTH FLORIDA","Florida","7","43000","25800"
"2004","136233","OKALOOSA-WALTON COLLEGE","Florida","7","30200","23800"
"2004","137078","ST PETERSBURG COLLEGE","Florida","7","32400","22500"
"2004","137351","UNIVERSITY OF SOUTH FLORIDA","Florida","7","42500","31400"
"2004","138354","THE UNIVERSITY OF WEST FLORIDA","Florida","7","38400","34500"
"2004","138716","ALBANY STATE UNIVERSITY","Georgia","7","29000","18600"
"2004","138789","ARMSTRONG ATLANTIC STATE UNIVERSITY","Georgia","7","34500","23000"
"2004","138983","AUGUSTA STATE UNIVERSITY","Georgia","7","33400","24000"
"2004","139311","CLAYTON COLLEGE AND STATE UNIVERSITY","Georgia","7","38200","24400"
"2004","139366","COLUMBUS STATE UNIVERSITY","Georgia","7","35700","23800"
"2004","139463","DALTON STATE COLLEGE","Georgia","7","29600","20100"
"2004","139719","FORT VALLEY STATE UNIVERSITY","Georgia","7","27900","16600"
"2004","139755","GEORGIA INSTITUTE OF TECHNOLOGY-MAIN CAMPUS","Georgia","7","61000","46900"
"2004","139764","GEORGIA SOUTHWESTERN STATE UNIVERSITY","Georgia","7","34300","21900"
"2004","139861","GEORGIA COLLEGE AND STATE UNIVERSITY","Georgia","7","37800","24600"
"2004","139931","GEORGIA SOUTHERN UNIVERSITY","Georgia","7","38600","27600"
"2004","139940","GEORGIA STATE UNIVERSITY","Georgia","7","40400","27000"
"2004","139959","UNIVERSITY OF GEORGIA","Georgia","7","47100","50500"
"2004","140164","KENNESAW STATE UNIVERSITY","Georgia","7","40700","26700"
"2004","140322","MACON STATE COLLEGE","Georgia","7","32900","22000"
"2004","140401","MEDICAL COLLEGE OF GEORGIA","Georgia","7","61700","26300"
"2004","140669","NORTH GEORGIA COLLEGE & STATE UNIVERSITY","Georgia","7","38600","21900"
"2004","140960","SAVANNAH STATE UNIVERSITY","Georgia","7","27600","22100"
"2004","141097","SOUTHERN POLYTECHNIC STATE UNIVERSITY","Georgia","7","50600","31400"
"2004","141264","VALDOSTA STATE UNIVERSITY","Georgia","7","35500","21100"
"2004","141334","STATE UNIVERSITY OF WEST GEORGIA","Georgia","7","35900","21400"
"2004","173124","BEMIDJI STATE UNIVERSITY","Minnesota","7","34300","18700"
"2004","173920","MINNESOTA STATE UNIVERSITY-MANKATO","Minnesota","7","41800","24000"
"2004","174020","METROPOLITAN STATE UNIVERSITY","Minnesota","7","40900","24500"
"2004","174066","UNIVERSITY OF MINNESOTA-TWIN CITIES","Minnesota","7","45700","29500"
"2004","174075","UNIVERSITY OF MINNESOTA-CROOKSTON","Minnesota","7","33800","20200"
"2004","174233","UNIVERSITY OF MINNESOTA-DULUTH","Minnesota","7","41300","22700"
"2004","174251","UNIVERSITY OF MINNESOTA-MORRIS","Minnesota","7","41000","29400"
"2004","174358","MINNESOTA STATE UNIVERSITY-MOORHEAD","Minnesota","7","36800","20200"
"2004","174783","SAINT CLOUD STATE UNIVERSITY","Minnesota","7","38800","27400"
"2004","175078","SOUTHWEST MINNESOTA STATE UNIVERSITY","Minnesota","7","35800","23900"
"2004","175272","WINONA STATE UNIVERSITY","Minnesota","7","40200","22300"
"2004","200800","UNIVERSITY OF AKRON MAIN CAMPUS","Ohio","7","34600","28000"
"2004","201441","BOWLING GREEN STATE UNIVERSITY-MAIN CAMPUS","Ohio","7","39000","24000"
"2004","201690","CENTRAL STATE UNIVERSITY","Ohio","7","27500","41500"
"2004","201885","UNIVERSITY OF CINCINNATI-MAIN CAMPUS","Ohio","7","40100","28600"
"2004","202134","CLEVELAND STATE UNIVERSITY","Ohio","7","38200","24700"
"2004","203492","KENT STATE UNIVERSITY-SALEM CAMPUS","Ohio","7","34600","23500"
"2004","203517","KENT STATE UNIVERSITY-MAIN CAMPUS","Ohio","7","34600","23500"
"2004","203951","MEDICAL COLLEGE OF OHIO","Ohio","7","Suppressed data","Suppressed data"
"2004","204006","MIAMI UNIVERSITY-HAMILTON","Ohio","7","45900","34900"
"2004","204015","MIAMI UNIVERSITY-MIDDLETOWN","Ohio","7","45900","34900"
"2004","204024","MIAMI UNIVERSITY-OXFORD","Ohio","7","45900","34900"
