,year,unitid,inst_name,state_name,number_applied,number_admitted,number_enrolled_ft,number_enrolled_pt,number_enrolled_total,zip,region,inst_category,inst_size,longitude,latitude,default_rate,default_rate_denom,rev_tuition_fees_gross,rev_tuition_fees_net,rev_appropriations_local,rev_grants_contracts_local,rev_fed_approps_grants,rev_state_local_approps_grants,rev_gifts_grants_contracts,rev_other,rev_operating,rev_nonoperating,rev_total_current,exp_instruc_total,exp_research_total,exp_pub_serv_total,exp_res_pub_serv_total,exp_acad_supp_total,exp_student_serv_total,exp_total_current,exp_total_salaries,exp_total_benefits,endowment_beg,endowment_end,total_revenues_additions,total_expenses_deductions,completers_150pct,completion_rate_150pct,room_board_charge,independent_pct,female_pct,married_pct,faminc_med
58741,2010,104717,Grand Canyon University,Arizona,2840.0,2840.0,746.0,1527.0,2273.0,85017,"Southwest: AZ, NM, OK, and TX","Degree-granting, primarily baccalaureate or above","20,000 and above",-112.13,33.5094,,,426237952.0,370404864.0,,,,,,,,,385625472.0,88894624.0,,,,,,327475232.0,,,,,385625472.0,327475232.0,52.0,0.308,,0.897707,0.767965,0.393938,21796.5
58755,2010,105330,Northern Arizona University,Arizona,31773.0,20724.0,3789.0,343.0,4132.0,86011-4132,"Southwest: AZ, NM, OK, and TX","Degree-granting, primarily baccalaureate or above","20,000 and above",-111.656,35.194,,,204345872.0,147223808.0,,8837084.0,71694856.0,141070784.0,8003120.0,28131936,232620512.0,213660112.0,455594208.0,155703296.0,26684652.0,30186512.0,56871164.0,36027612.0,37001296.0,406527744.0,178985104.0,61081320.0,77726976.0,109995864.0,455594208.0,406527744.0,1088.0,0.518,,0.329577,0.612085,0.133303,42870
58794,2010,169248,Central Michigan University,Michigan,16830.0,15503.0,4156.0,17.0,4173.0,48859,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-84.7699,43.5858,,,244324288.0,207957568.0,,4173514.0,36769136.0,88171792.0,5063173.0,218930,316133152.0,151806048.0,477369248.0,171820976.0,8673039.0,20257100.0,28930140.0,31527096.0,20234880.0,388099200.0,164152704.0,58269580.0,66786248.0,85467944.0,477369248.0,388099200.0,2018.0,0.542,,0.164089,0.56425,0.0549995,59015
58811,2010,169798,Eastern Michigan University,Michigan,10341.0,5463.0,2196.0,51.0,2247.0,48197,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-83.625,42.2488,,,199208624.0,162748032.0,,3230617.0,44895816.0,79709264.0,4285059.0,14457163,221382064.0,124862864.0,367606240.0,155372416.0,7261457.0,14957290.0,22218748.0,29442172.0,37559016.0,342912480.0,152265168.0,51189324.0,45298768.0,54360620.0,367606240.0,342912480.0,910.0,0.395,,0.374905,0.579016,0.114873,33361
58821,2010,170082,Grand Valley State University,Michigan,12351.0,9974.0,3417.0,17.0,3434.0,49401-9403,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-85.8889,42.9614,,,234059216.0,195878048.0,,1304729.0,48531212.0,67399216.0,5565503.0,4702610,280513376.0,120522928.0,417571936.0,156291648.0,8678801.0,26743340.0,35422140.0,40466068.0,30970412.0,367253248.0,150802992.0,50563016.0,60718008.0,74105976.0,417571936.0,367253248.0,2157.0,0.633,,0.163993,0.591271,0.0510638,58000
58842,2010,170976,University of Michigan-Ann Arbor,Michigan,31613.0,16006.0,6450.0,31.0,6481.0,48109,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-83.738,42.2766,,,1027233984.0,796876992.0,,135524000.0,823833024.0,455193024.0,126366000.0,124908000,4515301888.0,2196507904.0,6793500160.0,911782976.0,826985024.0,130129000.0,957114048.0,314228000.0,92078000.0,5249817088.0,2471177984.0,772300032.0,6471770112.0,7725306880.0,6793500160.0,5249817088.0,5442.0,0.895,,0.0750033,0.518489,0.0223442,75000
58844,2010,171100,Michigan State University,Michigan,26907.0,18829.0,7227.0,148.0,7375.0,48824-1046,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-84.4799,42.7246,,,665585728.0,568444800.0,,65815924.0,340298432.0,359857216.0,46195820.0,68407584,1389555712.0,729282944.0,2153808896.0,604726016.0,348019488.0,238676400.0,586695872.0,109094048.0,40570512.0,1897055360.0,901249152.0,321079520.0,1466775296.0,1758504960.0,2153808896.0,1897055360.0,5630.0,0.7709999999999999,,0.0699452,0.54627,0.0142881,65600
58886,2010,172644,Wayne State University,Michigan,9397.0,8117.0,2465.0,218.0,2683.0,48202,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-83.0584,42.3631,,,310753536.0,214692128.0,,110259144.0,158169408.0,337824384.0,29034024.0,26715008,504836096.0,307136448.0,824315840.0,320931072.0,195263296.0,65933592.0,261196896.0,91291456.0,40456572.0,839986752.0,433958016.0,106584272.0,241366256.0,230508256.0,824315840.0,839986752.0,639.0,0.264,,0.358962,0.61606,0.0806908,23765
58888,2010,172699,Western Michigan University,Michigan,13901.0,11724.0,3354.0,43.0,3397.0,49008-5167,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-85.6093,42.285,,,247031664.0,202730384.0,,8740241.0,50755228.0,120617856.0,14105750.0,35528640,363057568.0,170728016.0,536945216.0,189529536.0,31938180.0,11745727.0,43683908.0,61597152.0,29594610.0,506734880.0,201646384.0,80787744.0,168667536.0,198436176.0,536945216.0,506734880.0,2068.0,0.5589999999999999,8095.0,0.197158,0.530173,0.0530279,47978
58896,2010,200800,University of Akron Main Campus,Ohio,,,,,,44325-4702,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-81.5102,41.0764,,,253969536.0,197508160.0,,8230672.0,62958672.0,111148912.0,23248828.0,16480251,304217408.0,189953008.0,500288000.0,176630384.0,29386028.0,20574100.0,49960128.0,44828156.0,17438636.0,467289216.0,196237840.0,54859292.0,164302112.0,193152656.0,500288000.0,467289216.0,1229.0,0.396,,0.293287,0.515301,0.0724434,34781
58935,2010,201885,University of Cincinnati-Main Campus,Ohio,16327.0,10773.0,3881.0,55.0,3936.0,45221-0063,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-84.5205,39.1304,,,392675360.0,311144064.0,,21276816.0,200211952.0,226411920.0,41155012.0,14367445,675904512.0,519552416.0,1236658176.0,317026624.0,221785040.0,60131972.0,281917024.0,106972552.0,46239380.0,978513984.0,405151168.0,134470128.0,900125056.0,1024524544.0,1307952896.0,1047244864.0,1966.0,0.496,,0.332329,0.574378,0.122403,46363
58994,2010,203517,Kent State University at Kent,Ohio,14933.0,10735.0,3958.0,193.0,4151.0,44242-0001,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-81.3446,41.1502,,,258681232.0,211399104.0,,11961753.0,81828912.0,112076976.0,9080000.0,27794142,352681984.0,217420480.0,572626368.0,180021888.0,23896432.0,15443653.0,39340084.0,53835624.0,24334824.0,494874048.0,204949552.0,70340936.0,36260000.0,37250000.0,698602816.0,606576832.0,1852.0,0.49700000000000005,,0.356357,0.610773,0.108648,34571
59053,2010,204796,Ohio State University-Main Campus,Ohio,26764.0,16572.0,6654.0,18.0,6672.0,43210,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-83.0097,39.9998,,,818044736.0,690765632.0,,256729632.0,457740928.0,717603456.0,102875128.0,198379888,3856668160.0,1004704192.0,4970895872.0,928264704.0,484271776.0,120808872.0,605080640.0,152408704.0,90408672.0,4442027520.0,2028321152.0,637084480.0,1871328384.0,2104611328.0,4970895872.0,4442027520.0,4738.0,0.799,10164.0,0.173099,0.517256,0.0511375,57329.5
59058,2010,204857,Ohio University-Main Campus,Ohio,13366.0,11372.0,3960.0,16.0,3976.0,45701-2979,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-82.1003,39.3256,,,286122880.0,247865376.0,,9135207.0,77046080.0,128804432.0,4140187.0,56743196,438025280.0,176352128.0,629482176.0,238817792.0,48593424.0,29037172.0,77630592.0,58130920.0,24157188.0,525896864.0,222597952.0,74391528.0,277231936.0,335999712.0,705814720.0,598420224.0,2652.0,0.65,,0.36963,0.619111,0.165755,45327
59097,2010,206084,University of Toledo,Ohio,,,,,,43606-3390,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-83.61200000000001,41.663000000000004,,,274024544.0,205972656.0,,17754004.0,97153216.0,145490608.0,5246945.0,36241540,629457856.0,210178544.0,855196672.0,210823712.0,59632392.0,7096286.0,66728680.0,52596996.0,19804082.0,787774336.0,328008352.0,111394456.0,42193020.0,50355888.0,855196672.0,787774336.0,1453.0,0.449,,0.22422,0.531913,0.0604047,37823
59164,2010,209542,Oregon State University,Oregon,10068.0,8303.0,3315.0,191.0,3506.0,97331,"Far West: AK, CA, HI, NV, OR, and WA","Degree-granting, primarily baccalaureate or above","20,000 and above",-123.281,44.5654,,,222626048.0,180758976.0,6762168.0,22261590.0,179863232.0,178389312.0,39125408.0,48694904,485649920.0,282883392.0,791822464.0,193321184.0,188147472.0,90173296.0,278320768.0,52667636.0,24256772.0,763651072.0,322031776.0,144430784.0,372275232.0,403217312.0,791822464.0,763651072.0,1719.0,0.61,9168.0,0.278836,0.518604,0.099037,47386
59165,2010,209551,University of Oregon,Oregon,16780.0,13367.0,3792.0,47.0,3839.0,97403,"Far West: AK, CA, HI, NV, OR, and WA","Degree-granting, primarily baccalaureate or above","20,000 and above",-123.07600000000001,44.0451,,,330457120.0,285187392.0,,9926417.0,115340048.0,75509192.0,58044792.0,43264724,552849216.0,183092240.0,777241664.0,232930720.0,93958632.0,42812404.0,136771040.0,46039868.0,31623828.0,685800640.0,279137120.0,141735264.0,409503520.0,436735008.0,777241664.0,685800640.0,2066.0,0.6579999999999999,9144.0,0.196821,0.544437,0.0561161,50481
59174,2010,209807,Portland State University,Oregon,5236.0,4111.0,1551.0,124.0,1675.0,97201,"Far West: AK, CA, HI, NV, OR, and WA","Degree-granting, primarily baccalaureate or above","20,000 and above",-122.684,45.5113,,,203779312.0,171212112.0,,15057296.0,81650336.0,86829536.0,5289648.0,28441560,304900960.0,141729280.0,457769920.0,175588720.0,54958468.0,11128772.0,66087240.0,36651744.0,17677856.0,435075200.0,180494032.0,76613912.0,49998756.0,62874140.0,457769920.0,435075200.0,460.0,0.38299999999999995,8445.0,0.568532,0.567339,0.141835,23987
59233,2010,372213,University of Phoenix-Online Campus,Arizona,,,,,,85034-7209,"Southwest: AZ, NM, OK, and TX","Degree-granting, primarily baccalaureate or above","20,000 and above",-112.014,33.4178,,,3324129792.0,3127217664.0,,,,,,369454,,,3332968192.0,364225312.0,,,2327411.0,,,2425033728.0,,,,,,,3120.0,0.17,,0.927758,0.703331,0.329688,17361
59545,2009,104151,Arizona State University,Arizona,27089.0,24473.0,8458.0,1249.0,9707.0,85287,"Southwest: AZ, NM, OK, and TX","Degree-granting, primarily baccalaureate or above","20,000 and above",-111.932,33.4175,,,711137984.0,566318976.0,,48006000.0,274483008.0,461023008.0,45847000.0,59126000,949038976.0,630713024.0,1607184000.0,581243008.0,222786000.0,47163000.0,269948992.0,207676992.0,58236000.0,1522401024.0,644092992.0,209404000.0,407888992.0,441257984.0,1607184000.0,1522401024.0,4279.0,0.5870000000000001,,0.321584,0.538997,0.112706,39771.5
59547,2009,104179,University of Arizona,Arizona,24756.0,19310.0,6768.0,198.0,6966.0,85721-0066,"Southwest: AZ, NM, OK, and TX","Degree-granting, primarily baccalaureate or above","20,000 and above",-110.95100000000001,32.2321,,,469086016.0,329585984.0,,77929000.0,399227008.0,456998016.0,83106000.0,54180000,961960000.0,573737024.0,1558880000.0,399980992.0,440467008.0,77444000.0,517911008.0,128262000.0,30969000.0,1466454016.0,671513984.0,202034000.0,436603008.0,480239008.0,1558880000.0,1466454016.0,3325.0,0.597,,0.188158,0.551097,0.0551097,43180
59617,2009,169248,Central Michigan University,Michigan,17223.0,12406.0,3689.0,35.0,3724.0,48859,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-84.7699,43.5858,,,221864304.0,191733296.0,,3201639.0,31510408.0,86936112.0,5336715.0,3767,293669504.0,130432304.0,434311552.0,168624416.0,8736204.0,20179452.0,28915656.0,30267384.0,20105254.0,380169472.0,160850352.0,57257404.0,58136652.0,66786248.0,434311552.0,380169472.0,2026.0,0.5429999999999999,,0.15618,0.56276,0.0567444,61270
59634,2009,169798,Eastern Michigan University,Michigan,9751.0,7083.0,2167.0,48.0,2215.0,48197,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-83.625,42.2488,,,193390480.0,160027344.0,,1377605.0,40416360.0,78195744.0,4491024.0,16024979,217798704.0,119310320.0,337164160.0,150053472.0,6778374.0,17078236.0,23856610.0,26377964.0,36677744.0,338567264.0,147557888.0,47347392.0,43143912.0,45298768.0,337164160.0,338567264.0,860.0,0.377,,0.351881,0.57941,0.10588,35836
59721,2009,200800,University of Akron Main Campus,Ohio,,,,,,44325-4702,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-81.5157,41.0764,,,235381792.0,189065712.0,,9247799.0,51423804.0,112307808.0,20376248.0,16235383,287977792.0,174297888.0,482198048.0,165898144.0,29512946.0,21685020.0,51197968.0,41212752.0,16115775.0,442296928.0,181579008.0,50519408.0,153220624.0,164302112.0,482198048.0,442296928.0,1101.0,0.373,,0.26834,0.500042,0.0726826,38529
59761,2009,201885,University of Cincinnati-Main Campus,Ohio,14333.0,8798.0,3144.0,22.0,3166.0,45221-0063,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-84.5206,39.1304,,,356005120.0,277889056.0,,20766234.0,193382224.0,218612496.0,41948204.0,12191244,633596096.0,348561088.0,1013824192.0,334702720.0,219350208.0,59373648.0,278723840.0,89019816.0,43941564.0,959351552.0,401302912.0,128358400.0,831664256.0,900125056.0,1079829120.0,1019951296.0,1826.0,0.489,,0.334688,0.572019,0.126626,46681
59821,2009,203517,Kent State University Kent Campus,Ohio,13277.0,9808.0,3604.0,173.0,3777.0,44242-0001,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-81.3447,41.1502,,,230621776.0,189058448.0,,6963724.0,67774600.0,106278408.0,10617000.0,18748576,313783840.0,192211840.0,523220672.0,180175824.0,22537402.0,17692894.0,40230296.0,44582664.0,23106188.0,492048704.0,197427104.0,68402272.0,,,641342976.0,600697984.0,1921.0,0.5,,0.322978,0.609091,0.106247,38676.5
59882,2009,204796,Ohio State University-Main Campus,Ohio,21330.0,13840.0,6645.0,94.0,6739.0,43210,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-83.0098,39.9998,,,736860672.0,624175552.0,,253210816.0,424096288.0,719737920.0,89624688.0,177258336,3626994944.0,938435840.0,4647037952.0,912233728.0,460187936.0,129743952.0,589931904.0,143717312.0,90150216.0,4240565504.0,1936022784.0,586430912.0,1646908160.0,1871328384.0,4647037952.0,4240565504.0,4712.0,0.7809999999999999,9468.0,0.166383,0.502903,0.0508559,59631.5
59887,2009,204857,Ohio University-Main Campus,Ohio,14204.0,11591.0,4062.0,10.0,4072.0,45701-2979,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-82.1003,39.3256,,,260402224.0,225354912.0,,9097634.0,64456508.0,126867104.0,4160631.0,25974122,376453696.0,164996368.0,569073664.0,225991760.0,41626224.0,25863880.0,67490104.0,61880868.0,22108018.0,506374848.0,221998400.0,69456832.0,253259008.0,277231936.0,640842304.0,574716160.0,2442.0,0.654,,0.313644,0.600371,0.14048,48134
59927,2009,206084,University of Toledo,Ohio,,,,,,43606-3390,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-83.6107,41.6629,,,257674000.0,200052016.0,,19920292.0,89041296.0,154517472.0,1115241.0,34451296,634405568.0,184123712.0,835591424.0,222537968.0,66907964.0,14257655.0,81165616.0,46922852.0,21967176.0,791097216.0,324027680.0,112812136.0,38518956.0,42193020.0,835591424.0,791097216.0,1374.0,0.441,,0.218942,0.528199,0.0607956,41365
59994,2009,209542,Oregon State University,Oregon,8640.0,7270.0,3007.0,184.0,3191.0,97331,"Far West: AK, CA, HI, NV, OR, and WA","Degree-granting, primarily baccalaureate or above","20,000 and above",-123.281,44.5654,,,188619264.0,152580800.0,6367747.0,22781014.0,177487840.0,182158112.0,46692168.0,40182860,461156224.0,263901744.0,749060864.0,174037824.0,207101184.0,57565832.0,264667008.0,45424172.0,23186604.0,698912448.0,307400416.0,131842400.0,469192576.0,372275232.0,749060864.0,698912448.0,1688.0,0.602,8352.0,0.265331,0.511622,0.0942136,48163
59995,2009,209551,University of Oregon,Oregon,15013.0,12801.0,4193.0,67.0,4260.0,97403,"Far West: AK, CA, HI, NV, OR, and WA","Degree-granting, primarily baccalaureate or above","20,000 and above",-123.061,44.0385,,,282426496.0,243053808.0,,991194.0,110946832.0,61435032.0,60277432.0,43062864,491664512.0,162756464.0,759583104.0,209825072.0,90153200.0,38387904.0,128541104.0,43988524.0,29199848.0,651350784.0,262425520.0,137393936.0,491155136.0,409503520.0,759583104.0,651350784.0,2129.0,0.6779999999999999,8939.0,0.199751,0.532761,0.0544397,51815
60400,2008,104151,Arizona State University,Arizona,24922.0,23504.0,8664.0,610.0,9274.0,85287,"Southwest: AZ, NM, OK, and TX","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,608446976.0,499467008.0,,58004000.0,200272000.0,495332992.0,49211000.0,137914000,848353984.0,643963008.0,1523190016.0,541765760.0,215431344.0,51351924.0,266783264.0,204290656.0,61225508.0,1465565952.0,626352128.0,192930656.0,493585984.0,407888992.0,1523190016.0,1465565952.0,3800.0,0.5579999999999999,,0.321224,0.545058,0.115875,39709.5
60471,2008,169248,Central Michigan University,Michigan,17105.0,11921.0,3862.0,37.0,3899.0,48859,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,203269392.0,180202576.0,,2940363.0,20464572.0,87970912.0,4914376.0,552204,276934528.0,84772184.0,395710656.0,161074160.0,6169278.0,18163452.0,24332730.0,31436580.0,20071636.0,362041088.0,155222256.0,55250712.0,77009176.0,58136652.0,395710656.0,362041088.0,2066.0,0.5720000000000001,7668.0,0.152967,0.562198,0.0582418,62314
